11:20:19.947 [main] INFO  com.brianstempin.vindiniumclient.bot.advanced.AdvancedBotRunner - Sending initial request...
11:22:58.112 [main] INFO  mybot.TelefragDecisionmaker - I am the richest hero. 
11:22:58.112 [main] INFO  mybot.Pathfinder - Hero Pancake is standing next to an inn at (8,12)
11:22:58.112 [main] INFO  mybot.TelefragDecisionmaker - Camping at an inn.
11:22:58.112 [main] INFO  mybot.MyBot - Turn time 565290ns
11:22:58.741 [main] INFO  com.brianstempin.vindiniumclient.bot.advanced.AdvancedBotRunner - Taking turn 1004
11:22:58.742 [main] INFO  mybot.MyBot - Creating pathfinder.
11:22:58.742 [main] INFO  mybot.Pathfinder - Adding threats from hero at (8,4)
11:22:58.742 [main] INFO  mybot.Pathfinder - Adding threats from hero at (11,10)
11:22:58.742 [main] INFO  mybot.Pathfinder - Adding threats from hero at (4,12)
11:22:58.742 [main] INFO  mybot.Pathfinder - Current position (9,12)
11:22:58.742 [main] INFO  mybot.MyBot - Choosing decision maker.
11:22:58.742 [main] INFO  mybot.MyBot - Combat Decision Maker thinks...
11:22:58.742 [main] INFO  mybot.MyBot - Inn Camper Decision Maker thinks...
11:22:58.742 [main] INFO  mybot.MyBot - Inn Camper Decision Maker shall lead me to glory!
11:22:58.742 [main] INFO  mybot.TelefragDecisionmaker - I am the richest hero. 
11:22:58.742 [main] INFO  mybot.Pathfinder - Hero Pancake is standing next to an inn at (8,12)
11:22:58.742 [main] INFO  mybot.TelefragDecisionmaker - Camping at an inn.
11:22:58.742 [main] INFO  mybot.MyBot - Turn time 606249ns
11:22:59.371 [main] INFO  com.brianstempin.vindiniumclient.bot.advanced.AdvancedBotRunner - Taking turn 1008
11:22:59.371 [main] INFO  mybot.MyBot - Creating pathfinder.
11:22:59.371 [main] INFO  mybot.Pathfinder - Adding threats from hero at (8,4)
11:22:59.371 [main] INFO  mybot.Pathfinder - Adding threats from hero at (10,10)
11:22:59.371 [main] INFO  mybot.Pathfinder - Adding threats from hero at (5,12)
11:22:59.371 [main] INFO  mybot.Pathfinder - Current position (9,12)
11:22:59.371 [main] INFO  mybot.MyBot - Choosing decision maker.
11:22:59.371 [main] INFO  mybot.MyBot - Combat Decision Maker thinks...
11:22:59.371 [main] INFO  mybot.MyBot - Inn Camper Decision Maker thinks...
11:22:59.371 [main] INFO  mybot.MyBot - Inn Camper Decision Maker shall lead me to glory!
11:22:59.371 [main] INFO  mybot.TelefragDecisionmaker - I am the richest hero. 
11:22:59.371 [main] INFO  mybot.Pathfinder - Hero Pancake is standing next to an inn at (8,12)
11:22:59.371 [main] INFO  mybot.TelefragDecisionmaker - Camping at an inn.
11:22:59.371 [main] INFO  mybot.MyBot - Turn time 503551ns
11:23:00.001 [main] INFO  com.brianstempin.vindiniumclient.bot.advanced.AdvancedBotRunner - Taking turn 1012
11:23:00.001 [main] INFO  mybot.MyBot - Creating pathfinder.
11:23:00.001 [main] INFO  mybot.Pathfinder - Adding threats from hero at (9,4)
11:23:00.001 [main] INFO  mybot.Pathfinder - Adding threats from hero at (10,9)
11:23:00.002 [main] INFO  mybot.Pathfinder - Adding threats from hero at (5,12)
11:23:00.002 [main] INFO  mybot.Pathfinder - Current position (9,12)
11:23:00.002 [main] INFO  mybot.MyBot - Choosing decision maker.
11:23:00.002 [main] INFO  mybot.MyBot - Combat Decision Maker thinks...
11:23:00.002 [main] INFO  mybot.MyBot - Inn Camper Decision Maker thinks...
11:23:00.002 [main] INFO  mybot.MyBot - Inn Camper Decision Maker shall lead me to glory!
11:23:00.002 [main] INFO  mybot.TelefragDecisionmaker - I am the richest hero. 
11:23:00.002 [main] INFO  mybot.Pathfinder - Hero Pancake is standing next to an inn at (8,12)
11:23:00.002 [main] INFO  mybot.TelefragDecisionmaker - Camping at an inn.
11:23:00.002 [main] INFO  mybot.MyBot - Turn time 747194ns
11:23:00.632 [main] INFO  com.brianstempin.vindiniumclient.bot.advanced.AdvancedBotRunner - Taking turn 1016
11:23:00.632 [main] INFO  mybot.MyBot - Creating pathfinder.
11:23:00.632 [main] INFO  mybot.Pathfinder - Adding threats from hero at (9,3)
11:23:00.632 [main] INFO  mybot.Pathfinder - Adding threats from hero at (10,8)
11:23:00.632 [main] INFO  mybot.Pathfinder - Adding threats from hero at (5,12)
11:23:00.632 [main] INFO  mybot.Pathfinder - Current position (9,12)
11:23:00.632 [main] INFO  mybot.MyBot - Choosing decision maker.
11:23:00.632 [main] INFO  mybot.MyBot - Combat Decision Maker thinks...
11:23:00.632 [main] INFO  mybot.MyBot - Inn Camper Decision Maker thinks...
11:23:00.632 [main] INFO  mybot.MyBot - Inn Camper Decision Maker shall lead me to glory!
11:23:00.632 [main] INFO  mybot.TelefragDecisionmaker - I am the richest hero. 
11:23:00.632 [main] INFO  mybot.Pathfinder - Hero Pancake is standing next to an inn at (8,12)
11:23:00.632 [main] INFO  mybot.TelefragDecisionmaker - Camping at an inn.
11:23:00.632 [main] INFO  mybot.MyBot - Turn time 550533ns
11:23:01.263 [main] INFO  com.brianstempin.vindiniumclient.bot.advanced.AdvancedBotRunner - Taking turn 1020
11:23:01.263 [main] INFO  mybot.MyBot - Creating pathfinder.
11:23:01.263 [main] INFO  mybot.Pathfinder - Adding threats from hero at (9,4)
11:23:01.263 [main] INFO  mybot.Pathfinder - Adding threats from hero at (10,7)
11:23:01.263 [main] INFO  mybot.Pathfinder - Adding threats from hero at (5,11)
11:23:01.263 [main] INFO  mybot.Pathfinder - Current position (9,12)
11:23:01.263 [main] INFO  mybot.MyBot - Choosing decision maker.
11:23:01.263 [main] INFO  mybot.MyBot - Combat Decision Maker thinks...
11:23:01.263 [main] INFO  mybot.MyBot - Inn Camper Decision Maker thinks...
11:23:01.263 [main] INFO  mybot.MyBot - Inn Camper Decision Maker shall lead me to glory!
11:23:01.263 [main] INFO  mybot.TelefragDecisionmaker - I am the richest hero. 
11:23:01.263 [main] INFO  mybot.Pathfinder - Hero Pancake is standing next to an inn at (8,12)
11:23:01.263 [main] INFO  mybot.TelefragDecisionmaker - Camping at an inn.
11:23:01.263 [main] INFO  mybot.MyBot - Turn time 496624ns
11:23:01.892 [main] INFO  com.brianstempin.vindiniumclient.bot.advanced.AdvancedBotRunner - Taking turn 1024
11:23:01.892 [main] INFO  mybot.MyBot - Creating pathfinder.
11:23:01.893 [main] INFO  mybot.Pathfinder - Adding threats from hero at (10,4)
11:23:01.893 [main] INFO  mybot.Pathfinder - Adding threats from hero at (10,6)
11:23:01.893 [main] INFO  mybot.Pathfinder - Adding threats from hero at (6,11)
11:23:01.893 [main] INFO  mybot.Pathfinder - Current position (9,12)
11:23:01.893 [main] INFO  mybot.MyBot - Choosing decision maker.
11:23:01.893 [main] INFO  mybot.MyBot - Combat Decision Maker thinks...
11:23:01.893 [main] INFO  mybot.MyBot - Inn Camper Decision Maker thinks...
11:23:01.893 [main] INFO  mybot.MyBot - Inn Camper Decision Maker shall lead me to glory!
11:23:01.893 [main] INFO  mybot.TelefragDecisionmaker - I am the richest hero. 
11:23:01.893 [main] INFO  mybot.Pathfinder - Hero Pancake is standing next to an inn at (8,12)
11:23:01.893 [main] INFO  mybot.TelefragDecisionmaker - Camping at an inn.
11:23:01.893 [main] INFO  mybot.MyBot - Turn time 511381ns
11:23:02.522 [main] INFO  com.brianstempin.vindiniumclient.bot.advanced.AdvancedBotRunner - Taking turn 1028
11:23:02.522 [main] INFO  mybot.MyBot - Creating pathfinder.
11:23:02.522 [main] INFO  mybot.Pathfinder - Adding threats from hero at (10,4)
11:23:02.522 [main] INFO  mybot.Pathfinder - Adding threats from hero at (11,6)
11:23:02.522 [main] INFO  mybot.Pathfinder - Adding threats from hero at (6,12)
11:23:02.522 [main] INFO  mybot.Pathfinder - Current position (9,12)
11:23:02.522 [main] INFO  mybot.MyBot - Choosing decision maker.
11:23:02.522 [main] INFO  mybot.MyBot - Combat Decision Maker thinks...
11:23:02.522 [main] INFO  mybot.MyBot - Inn Camper Decision Maker thinks...
11:23:02.522 [main] INFO  mybot.MyBot - Inn Camper Decision Maker shall lead me to glory!
11:23:02.522 [main] INFO  mybot.TelefragDecisionmaker - I am the richest hero. 
11:23:02.522 [main] INFO  mybot.Pathfinder - Hero Pancake is standing next to an inn at (8,12)
11:23:02.522 [main] INFO  mybot.TelefragDecisionmaker - Camping at an inn.
11:23:02.522 [main] INFO  mybot.MyBot - Turn time 551135ns
11:23:03.152 [main] INFO  com.brianstempin.vindiniumclient.bot.advanced.AdvancedBotRunner - Taking turn 1032
11:23:03.152 [main] INFO  mybot.MyBot - Creating pathfinder.
11:23:03.152 [main] INFO  mybot.Pathfinder - Adding threats from hero at (10,5)
11:23:03.152 [main] INFO  mybot.Pathfinder - Adding threats from hero at (11,5)
11:23:03.152 [main] INFO  mybot.Pathfinder - Adding threats from hero at (6,13)
11:23:03.152 [main] INFO  mybot.Pathfinder - Current position (9,12)
11:23:03.152 [main] INFO  mybot.MyBot - Choosing decision maker.
11:23:03.152 [main] INFO  mybot.MyBot - Combat Decision Maker thinks...
11:23:03.152 [main] INFO  mybot.MyBot - Inn Camper Decision Maker thinks...
11:23:03.152 [main] INFO  mybot.MyBot - Inn Camper Decision Maker shall lead me to glory!
11:23:03.152 [main] INFO  mybot.TelefragDecisionmaker - I am the richest hero. 
11:23:03.152 [main] INFO  mybot.Pathfinder - Hero Pancake is standing next to an inn at (8,12)
11:23:03.152 [main] INFO  mybot.TelefragDecisionmaker - Camping at an inn.
11:23:03.153 [main] INFO  mybot.MyBot - Turn time 580048ns
11:23:03.782 [main] INFO  com.brianstempin.vindiniumclient.bot.advanced.AdvancedBotRunner - Taking turn 1036
11:23:03.782 [main] INFO  mybot.MyBot - Creating pathfinder.
11:23:03.782 [main] INFO  mybot.Pathfinder - Adding threats from hero at (10,5)
11:23:03.782 [main] INFO  mybot.Pathfinder - Adding threats from hero at (11,5)
11:23:03.782 [main] INFO  mybot.Pathfinder - Adding threats from hero at (6,13)
11:23:03.782 [main] INFO  mybot.Pathfinder - Current position (9,12)
11:23:03.782 [main] INFO  mybot.MyBot - Choosing decision maker.
11:23:03.782 [main] INFO  mybot.MyBot - Combat Decision Maker thinks...
11:23:03.782 [main] INFO  mybot.MyBot - Inn Camper Decision Maker thinks...
11:23:03.782 [main] INFO  mybot.MyBot - Inn Camper Decision Maker shall lead me to glory!
11:23:03.782 [main] INFO  mybot.TelefragDecisionmaker - I am the richest hero. 
11:23:03.782 [main] INFO  mybot.Pathfinder - Hero Pancake is standing next to an inn at (8,12)
11:23:03.782 [main] INFO  mybot.TelefragDecisionmaker - Camping at an inn.
11:23:03.782 [main] INFO  mybot.MyBot - Turn time 455665ns
11:23:04.411 [main] INFO  com.brianstempin.vindiniumclient.bot.advanced.AdvancedBotRunner - Taking turn 1040
11:23:04.411 [main] INFO  mybot.MyBot - Creating pathfinder.
11:23:04.411 [main] INFO  mybot.Pathfinder - Adding threats from hero at (9,5)
11:23:04.411 [main] INFO  mybot.Pathfinder - Adding threats from hero at (11,5)
11:23:04.412 [main] INFO  mybot.Pathfinder - Adding threats from hero at (6,14)
11:23:04.412 [main] INFO  mybot.Pathfinder - Current position (9,12)
11:23:04.412 [main] INFO  mybot.MyBot - Choosing decision maker.
11:23:04.412 [main] INFO  mybot.MyBot - Combat Decision Maker thinks...
11:23:04.412 [main] INFO  mybot.MyBot - Inn Camper Decision Maker thinks...
11:23:04.412 [main] INFO  mybot.MyBot - Inn Camper Decision Maker shall lead me to glory!
11:23:04.412 [main] INFO  mybot.TelefragDecisionmaker - I am the richest hero. 
11:23:04.412 [main] INFO  mybot.Pathfinder - Hero Pancake is standing next to an inn at (8,12)
11:23:04.412 [main] INFO  mybot.TelefragDecisionmaker - Camping at an inn.
11:23:04.412 [main] INFO  mybot.MyBot - Turn time 637570ns
11:23:05.042 [main] INFO  com.brianstempin.vindiniumclient.bot.advanced.AdvancedBotRunner - Taking turn 1044
11:23:05.042 [main] INFO  mybot.MyBot - Creating pathfinder.
11:23:05.042 [main] INFO  mybot.Pathfinder - Adding threats from hero at (9,4)
11:23:05.042 [main] INFO  mybot.Pathfinder - Adding threats from hero at (11,6)
11:23:05.042 [main] INFO  mybot.Pathfinder - Adding threats from hero at (5,14)
11:23:05.042 [main] INFO  mybot.Pathfinder - Current position (9,12)
11:23:05.042 [main] INFO  mybot.MyBot - Choosing decision maker.
11:23:05.042 [main] INFO  mybot.MyBot - Combat Decision Maker thinks...
11:23:05.042 [main] INFO  mybot.MyBot - Inn Camper Decision Maker thinks...
11:23:05.042 [main] INFO  mybot.MyBot - Inn Camper Decision Maker shall lead me to glory!
11:23:05.042 [main] INFO  mybot.TelefragDecisionmaker - I am the richest hero. 
11:23:05.042 [main] INFO  mybot.Pathfinder - Hero Pancake is standing next to an inn at (8,12)
11:23:05.042 [main] INFO  mybot.TelefragDecisionmaker - Camping at an inn.
11:23:05.042 [main] INFO  mybot.MyBot - Turn time 540594ns
11:23:05.672 [main] INFO  com.brianstempin.vindiniumclient.bot.advanced.AdvancedBotRunner - Taking turn 1048
11:23:05.672 [main] INFO  mybot.MyBot - Creating pathfinder.
11:23:05.672 [main] INFO  mybot.Pathfinder - Adding threats from hero at (8,4)
11:23:05.672 [main] INFO  mybot.Pathfinder - Adding threats from hero at (11,5)
11:23:05.672 [main] INFO  mybot.Pathfinder - Adding threats from hero at (4,14)
11:23:05.672 [main] INFO  mybot.Pathfinder - Current position (9,12)
11:23:05.672 [main] INFO  mybot.MyBot - Choosing decision maker.
11:23:05.672 [main] INFO  mybot.MyBot - Combat Decision Maker thinks...
11:23:05.672 [main] INFO  mybot.MyBot - Inn Camper Decision Maker thinks...
11:23:05.672 [main] INFO  mybot.MyBot - Inn Camper Decision Maker shall lead me to glory!
11:23:05.672 [main] INFO  mybot.TelefragDecisionmaker - I am the richest hero. 
11:23:05.672 [main] INFO  mybot.Pathfinder - Hero Pancake is standing next to an inn at (8,12)
11:23:05.672 [main] INFO  mybot.TelefragDecisionmaker - Camping at an inn.
11:23:05.672 [main] INFO  mybot.MyBot - Turn time 457472ns
11:23:06.302 [main] INFO  com.brianstempin.vindiniumclient.bot.advanced.AdvancedBotRunner - Taking turn 1052
11:23:06.302 [main] INFO  mybot.MyBot - Creating pathfinder.
11:23:06.302 [main] INFO  mybot.Pathfinder - Adding threats from hero at (7,4)
11:23:06.302 [main] INFO  mybot.Pathfinder - Adding threats from hero at (10,5)
11:23:06.302 [main] INFO  mybot.Pathfinder - Adding threats from hero at (3,14)
11:23:06.302 [main] INFO  mybot.Pathfinder - Current position (9,12)
11:23:06.302 [main] INFO  mybot.MyBot - Choosing decision maker.
11:23:06.302 [main] INFO  mybot.MyBot - Combat Decision Maker thinks...
11:23:06.302 [main] INFO  mybot.MyBot - Inn Camper Decision Maker thinks...
11:23:06.302 [main] INFO  mybot.MyBot - Inn Camper Decision Maker shall lead me to glory!
11:23:06.302 [main] INFO  mybot.TelefragDecisionmaker - I am the richest hero. 
11:23:06.302 [main] INFO  mybot.Pathfinder - Hero Pancake is standing next to an inn at (8,12)
11:23:06.302 [main] INFO  mybot.TelefragDecisionmaker - Camping at an inn.
11:23:06.302 [main] INFO  mybot.MyBot - Turn time 450847ns
11:23:06.931 [main] INFO  com.brianstempin.vindiniumclient.bot.advanced.AdvancedBotRunner - Taking turn 1056
11:23:06.931 [main] INFO  mybot.MyBot - Creating pathfinder.
11:23:06.931 [main] INFO  mybot.Pathfinder - Adding threats from hero at (7,4)
11:23:06.931 [main] INFO  mybot.Pathfinder - Adding threats from hero at (10,6)
11:23:06.931 [main] INFO  mybot.Pathfinder - Adding threats from hero at (3,15)
11:23:06.932 [main] INFO  mybot.Pathfinder - Current position (9,12)
11:23:06.932 [main] INFO  mybot.MyBot - Choosing decision maker.
11:23:06.932 [main] INFO  mybot.MyBot - Combat Decision Maker thinks...
11:23:06.932 [main] INFO  mybot.MyBot - Inn Camper Decision Maker thinks...
11:23:06.932 [main] INFO  mybot.MyBot - Inn Camper Decision Maker shall lead me to glory!
11:23:06.932 [main] INFO  mybot.TelefragDecisionmaker - I am the richest hero. 
11:23:06.932 [main] INFO  mybot.Pathfinder - Hero Pancake is standing next to an inn at (8,12)
11:23:06.932 [main] INFO  mybot.TelefragDecisionmaker - Camping at an inn.
11:23:06.932 [main] INFO  mybot.MyBot - Turn time 606249ns
11:23:07.562 [main] INFO  com.brianstempin.vindiniumclient.bot.advanced.AdvancedBotRunner - Taking turn 1060
11:23:07.562 [main] INFO  mybot.MyBot - Creating pathfinder.
11:23:07.562 [main] INFO  mybot.Pathfinder - Adding threats from hero at (7,4)
11:23:07.562 [main] INFO  mybot.Pathfinder - Adding threats from hero at (10,5)
11:23:07.562 [main] INFO  mybot.Pathfinder - Adding threats from hero at (4,15)
11:23:07.562 [main] INFO  mybot.Pathfinder - Current position (9,12)
11:23:07.563 [main] INFO  mybot.MyBot - Choosing decision maker.
11:23:07.563 [main] INFO  mybot.MyBot - Combat Decision Maker thinks...
11:23:07.563 [main] INFO  mybot.MyBot - Inn Camper Decision Maker thinks...
11:23:07.563 [main] INFO  mybot.MyBot - Inn Camper Decision Maker shall lead me to glory!
11:23:07.563 [main] INFO  mybot.TelefragDecisionmaker - I am the richest hero. 
11:23:07.563 [main] INFO  mybot.Pathfinder - Hero Pancake is standing next to an inn at (8,12)
11:23:07.563 [main] INFO  mybot.TelefragDecisionmaker - Camping at an inn.
11:23:07.563 [main] INFO  mybot.MyBot - Turn time 647810ns
11:23:08.191 [main] INFO  com.brianstempin.vindiniumclient.bot.advanced.AdvancedBotRunner - Taking turn 1064
11:23:08.191 [main] INFO  mybot.MyBot - Creating pathfinder.
11:23:08.191 [main] INFO  mybot.Pathfinder - Adding threats from hero at (6,4)
11:23:08.192 [main] INFO  mybot.Pathfinder - Adding threats from hero at (10,4)
11:23:08.192 [main] INFO  mybot.Pathfinder - Adding threats from hero at (3,15)
11:23:08.192 [main] INFO  mybot.Pathfinder - Current position (9,12)
11:23:08.192 [main] INFO  mybot.MyBot - Choosing decision maker.
11:23:08.192 [main] INFO  mybot.MyBot - Combat Decision Maker thinks...
11:23:08.192 [main] INFO  mybot.MyBot - Inn Camper Decision Maker thinks...
11:23:08.192 [main] INFO  mybot.MyBot - Inn Camper Decision Maker shall lead me to glory!
11:23:08.192 [main] INFO  mybot.TelefragDecisionmaker - I am the richest hero. 
11:23:08.192 [main] INFO  mybot.Pathfinder - Hero Pancake is standing next to an inn at (8,12)
11:23:08.192 [main] INFO  mybot.TelefragDecisionmaker - Camping at an inn.
11:23:08.192 [main] INFO  mybot.MyBot - Turn time 719187ns
11:23:08.822 [main] INFO  com.brianstempin.vindiniumclient.bot.advanced.AdvancedBotRunner - Taking turn 1068
11:23:08.822 [main] INFO  mybot.MyBot - Creating pathfinder.
11:23:08.822 [main] INFO  mybot.Pathfinder - Adding threats from hero at (5,4)
11:23:08.822 [main] INFO  mybot.Pathfinder - Adding threats from hero at (10,5)
11:23:08.822 [main] INFO  mybot.Pathfinder - Adding threats from hero at (3,14)
11:23:08.822 [main] INFO  mybot.Pathfinder - Current position (9,12)
11:23:08.822 [main] INFO  mybot.MyBot - Choosing decision maker.
11:23:08.822 [main] INFO  mybot.MyBot - Combat Decision Maker thinks...
11:23:08.822 [main] INFO  mybot.MyBot - Inn Camper Decision Maker thinks...
11:23:08.822 [main] INFO  mybot.MyBot - Inn Camper Decision Maker shall lead me to glory!
11:23:08.822 [main] INFO  mybot.TelefragDecisionmaker - I am the richest hero. 
